Time,Type,OrderID,Size,Price,Direction
34209.164371,1,4012,200,1836723,1
34209.166945,1,4013,40,1837036,-1
34209.169894,1,4014,130,1836555,1
34209.170724,3,3736,121,1836878,1
34209.173644,3,3684,192,1836884,1
34209.176532,1,4015,350,1836813,-1
34209.177568,1,4016,170,1837071,1
34209.179187,1,4017,340,1836923,-1
34209.180385,3,3743,139,1837028,-1
34209.183546,1,4018,100,1837048,-1
34209.184690,1,4019,350,1836723,1
34209.187929,1,4020,110,1836763,1
34209.190306,1,4021,140,1837254,-1
34209.194035,1,4022,300,1837092,-1
34209.195919,1,4023,70,1836936,1
34209.195960,1,4024,270,1836950,1
34209.199320,1,4025,350,1837011,-1
34209.201581,1,4026,200,1837474,-1
34209.202321,1,4027,140,1837247,1
34209.202920,1,4028,380,1837269,1
34209.203243,3,4017,90,1837144,1
34209.206674,1,4029,340,1837148,1
34209.210545,1,4030,140,1836741,1
34209.211481,1,4031,270,1837400,-1
34209.212073,1,4032,70,1837472,-1
34209.214844,1,4033,110,1836872,1
34209.215721,1,4034,190,1836918,1
34209.216263,1,4035,220,1837094,1
34209.217135,1,4036,340,1836698,1
34209.218292,1,4037,280,1836945,1
34209.221588,1,4038,230,1836836,1
34209.222412,1,4039,10,1837074,1
34209.223948,1,4040,180,1837502,-1
34209.226072,1,4041,220,1837547,1
34209.228024,1,4042,20,1837010,1
34209.231400,1,4043,20,1836957,1
34209.234642,1,4044,220,1837654,-1
34209.236342,1,4045,70,1837468,-1
34209.238682,1,4046,40,1836989,1
34209.240879,1,4047,330,1837372,-1
34209.244477,1,4048,220,1837427,1
34209.248341,1,4049,60,1837373,-1
34209.252076,1,4050,40,1837628,-1
34209.254868,1,4051,230,1837207,1
34209.257237,1,4052,240,1837429,-1
34209.260820,1,4053,140,1837340,-1
34209.261566,3,3800,55,1837556,-1
34209.263051,1,4054,70,1837595,1
34209.264840,1,4055,150,1837775,-1
34209.267251,3,3927,90,1837473,-1
34209.268745,1,4056,100,1837800,-1
34209.268964,1,4057,390,1837169,1
34209.271664,1,4058,50,1837197,1
34209.272455,1,4059,350,1837829,-1
34209.275932,1,4060,270,1837519,-1
34209.279485,1,4061,150,1837513,1
34209.282774,1,4062,80,1837263,-1
34209.284175,3,3812,60,1837323,1
34209.286283,3,3955,74,1837307,-1
34209.290079,1,4063,60,1837297,1
34209.292238,1,4064,140,1837831,-1
34209.294742,1,4065,90,1837063,1
34209.294979,1,4066,260,1837292,-1
34209.296656,3,3790,145,1837416,1
34209.300118,3,3888,113,1837449,-1
34209.301364,3,4001,27,1837408,-1
34209.304403,1,4067,170,1837504,1
34209.307082,1,4068,230,1837114,1
34209.308500,1,4069,210,1837376,1
34209.308789,1,4070,390,1837199,-1
34209.311193,1,4071,250,1837400,1
34209.313903,1,4072,30,1837168,-1
34209.314079,1,4073,300,1837130,1
34209.314525,1,4074,210,1837645,-1
34209.314617,1,4075,360,1837327,-1
34209.316974,3,4042,170,1837205,-1
34209.320120,1,4076,310,1836974,-1
34209.322465,1,4077,290,1837107,1
34209.324379,1,4078,350,1837070,1
34209.328220,3,3654,125,1837259,1
34209.329237,1,4079,90,1837315,1
34209.332162,3,3988,148,1837169,-1
34209.335315,1,4080,390,1837063,1
34209.336009,1,4081,180,1836873,1
34209.339632,1,4082,90,1837334,1
34209.343615,1,4083,360,1836966,1
34209.345115,1,4084,390,1837087,1
34209.345496,1,4085,20,1837317,1
34209.347045,1,4086,120,1836984,1
34209.348175,1,4087,110,1837398,-1
34209.350848,1,4088,80,1837186,1
34209.352415,1,4089,250,1837002,1
34209.354899,1,4090,240,1837107,1
34209.355984,1,4091,380,1836644,1
34209.357909,1,4092,270,1836480,1
34209.361013,1,4093,160,1837200,-1
34209.363888,1,4094,210,1836435,1
34209.363930,1,4095,130,1836864,1
34209.366524,1,4096,70,1836444,1
34209.370133,1,4097,70,1836409,1
34209.372669,1,4098,340,1836726,1
34209.375546,1,4099,290,1836738,1
34209.378903,1,4100,330,1836659,1
34209.382028,1,4101,110,1836658,1
34209.385515,1,4102,260,1836712,1
34209.387786,1,4103,340,1837041,1
34209.389897,1,4104,30,1836850,1
34209.392076,3,4038,106,1836923,-1
34209.395987,1,4105,110,1837221,-1
34209.399649,3,4008,20,1837011,1
34209.403037,3,3970,141,1837048,1
34209.406869,1,4106,150,1837092,1
34209.409173,1,4107,200,1836839,-1
34209.410735,1,4108,300,1836659,1
34209.410948,1,4109,280,1836732,1
34209.411189,1,4110,250,1836969,1
34209.413613,1,4111,90,1837128,-1
34209.416981,1,4112,60,1836764,-1
34209.417947,3,4100,85,1836962,-1
34209.420138,1,4113,360,1837044,-1
34209.420736,1,4114,330,1836689,1
34209.423997,1,4115,280,1836705,-1
34209.427409,1,4116,30,1837194,-1
34209.428436,1,4117,50,1836693,-1
34209.432025,1,4118,300,1836465,1
34209.435514,1,4119,150,1836979,1
34209.439112,1,4120,290,1837293,-1
34209.441852,1,4121,70,1837053,-1
34209.445453,1,4122,250,1836787,-1
34209.446016,1,4123,300,1836700,1
34209.448813,1,4124,360,1836769,1
34209.450059,1,4125,160,1837016,1
34209.453313,1,4126,190,1836789,-1
34209.456921,1,4127,200,1836770,1
34209.460075,1,4128,30,1837037,1
34209.462286,1,4129,220,1836721,1
34209.465299,1,4130,160,1836742,1
34209.465943,1,4131,290,1836763,-1
34209.468875,1,4132,20,1837228,-1
34209.470734,3,3720,136,1836826,1
34209.470927,1,4133,20,1836733,-1
34209.471400,1,4134,10,1836876,-1
34209.473007,1,4135,290,1836568,1
34209.475537,1,4136,390,1837255,-1
34209.478616,1,4137,120,1837220,-1
34209.479255,1,4138,60,1836781,-1
34209.480439,1,4139,330,1836582,1
34209.483633,1,4140,340,1836999,-1
34209.484530,1,4141,140,1837237,-1
34209.488498,1,4142,330,1837257,-1
34209.489705,1,4143,60,1837070,-1
34209.491444,1,4144,230,1836332,1
34209.493705,1,4145,20,1837194,-1
34209.497619,1,4146,80,1836698,1
34209.498049,1,4147,390,1836561,1
34209.498786,1,4148,200,1836477,1
34209.501327,1,4149,220,1836234,1
34209.502842,1,4150,130,1836479,1
34209.505900,1,4151,350,1836890,-1
34209.507258,1,4152,380,1837099,-1
34209.510178,3,3780,76,1836612,1
34209.510651,1,4153,200,1836338,1
34209.514035,1,4154,210,1837026,-1
34209.516329,1,4155,360,1836955,1
34209.516916,1,4156,220,1836721,1
34209.517759,1,4157,130,1836981,1
34209.519443,1,4158,90,1836537,1
34209.521483,1,4159,60,1836715,1
34209.521493,1,4160,110,1837061,-1
34209.522979,1,4161,110,1837253,-1
34209.523253,1,4162,220,1836785,-1
34209.525652,1,4163,100,1836616,-1
34209.526326,1,4164,200,1836953,-1
34209.529304,3,3842,108,1836693,-1
34209.532465,1,4165,250,1836732,-1
34209.534919,1,4166,180,1836653,-1
34209.536322,1,4167,290,1836237,1
34209.537380,3,3745,174,1836563,1
34209.538552,1,4168,200,1836290,-1
34209.539719,1,4169,400,1836572,1
34209.540464,1,4170,180,1836397,-1
34209.542717,3,4019,178,1836586,-1
34209.545292,1,4171,280,1836445,-1
34209.546415,1,4172,330,1836370,1
34209.550182,1,4173,110,1836758,-1
34209.552902,1,4174,250,1836206,1
34209.554611,1,4175,370,1836785,-1
34209.557645,1,4176,130,1836904,-1
34209.561441,1,4177,170,1836335,1
34209.562997,1,4178,220,1837043,-1
34209.563345,1,4179,200,1836735,1
34209.563939,1,4180,400,1836423,-1
34209.564726,1,4181,260,1836173,1
34209.566281,1,4182,20,1836906,-1
34209.569194,1,4183,260,1836657,1
34209.571362,1,4184,120,1836481,1
34209.574871,1,4185,50,1836122,1
34209.575195,1,4186,260,1836755,1
34209.578512,1,4187,50,1836438,1
34209.579283,3,3815,143,1836599,1
34209.580891,3,4151,45,1836649,-1
34209.581733,1,4188,140,1836238,1
34209.585239,3,3788,179,1836626,-1
34209.588414,1,4189,330,1836694,-1
34209.588575,1,4190,40,1836495,1
34209.589234,1,4191,60,1836443,-1
34209.591831,3,3983,153,1836584,1
34209.594661,1,4192,220,1836389,-1
34209.598609,1,4193,20,1836496,-1
34209.601324,3,3775,147,1836574,-1
34209.602319,3,4065,48,1836506,-1
34209.603143,1,4194,120,1836954,-1
34209.604889,1,4195,150,1836752,-1
34209.607000,1,4196,390,1836606,1
34209.607754,1,4197,140,1836691,-1
34209.607761,1,4198,70,1836304,1
34209.609253,1,4199,160,1836455,1
34209.611491,1,4200,280,1836323,1
34209.614659,1,4201,400,1836696,-1
34209.618404,3,4197,177,1836767,-1
34209.619831,3,4016,117,1836692,-1
34209.621328,1,4202,250,1836434,1
34209.625169,3,3814,23,1836802,1
34209.626877,1,4203,120,1836966,-1
34209.628521,1,4204,300,1836500,1
34209.628890,1,4205,400,1837142,-1
34209.630891,3,3903,99,1836842,1
34209.633239,1,4206,250,1836986,-1
34209.633245,1,4207,140,1836753,1
34209.635155,1,4208,180,1837348,-1
34209.638745,1,4209,70,1836571,1
34209.639657,1,4210,60,1837090,1
34209.640150,1,4211,210,1837224,-1
34209.643000,1,4212,250,1837155,-1
34209.643848,1,4213,50,1836539,1
34209.645428,1,4214,30,1836842,1
34209.645787,1,4215,390,1837468,-1
34209.646176,1,4216,210,1837062,1
34209.646587,1,4217,400,1837322,1
34209.648984,1,4218,270,1837502,-1
34209.650612,1,4219,330,1836856,1
34209.652997,1,4220,160,1837079,-1
34209.653437,1,4221,130,1836972,1
34209.656343,3,4129,131,1837089,-1
34209.657294,1,4222,70,1836979,1
34209.660870,1,4223,370,1837239,1
34209.663699,3,4220,175,1837078,-1
34209.667365,1,4224,320,1837341,-1
34209.668335,1,4225,70,1837282,-1
34209.670660,1,4226,370,1837350,-1
34209.671739,1,4227,100,1837053,-1
34209.672412,1,4228,280,1836697,1
34209.675143,1,4229,120,1836835,1
34209.676082,1,4230,360,1837015,1
34209.677645,1,4231,340,1837282,-1
34209.679906,1,4232,110,1836966,1
34209.681042,1,4233,280,1837045,1
34209.682402,1,4234,370,1837348,-1
34209.683421,3,4218,80,1837278,-1
34209.685140,1,4235,400,1837096,1
34209.688570,1,4236,170,1837515,1
34209.691486,1,4237,260,1837584,-1
34209.693411,1,4238,170,1837197,1
34209.695056,1,4239,280,1837654,-1
34209.696812,1,4240,400,1837295,-1
34209.700647,1,4241,390,1836788,1
34209.702211,1,4242,370,1836862,-1
34209.704732,3,4011,46,1837116,-1
34209.707601,1,4243,390,1837236,1
34209.708167,1,4244,370,1837429,-1
34209.711803,1,4245,140,1836591,1
34209.714073,1,4246,220,1836922,1
34209.716970,1,4247,180,1836993,1
34209.718672,1,4248,300,1837072,-1
34209.722524,1,4249,370,1837156,1
34209.722620,1,4250,160,1837353,-1
34209.722736,1,4251,340,1836685,1
34209.722980,1,4252,140,1837462,-1
34209.725785,3,3836,132,1837081,1
34209.729083,1,4253,140,1837132,1
34209.732659,1,4254,10,1836676,1
34209.736119,3,4195,63,1837010,-1
34209.739794,1,4255,350,1836759,1
34209.742133,1,4256,320,1836736,1
34209.743764,1,4257,350,1836948,-1
34209.745300,1,4258,180,1837118,1
34209.748464,1,4259,270,1837125,-1
34209.749653,1,4260,350,1836745,1
34209.752030,1,4261,390,1836721,1
34209.753921,1,4262,230,1837264,-1
34209.756343,1,4263,240,1836585,1
34209.756551,1,4264,70,1836720,1
34209.758163,1,4265,320,1837013,-1
34209.761634,1,4266,60,1836602,1
34209.762699,1,4267,180,1837201,-1
34209.766426,1,4268,70,1836912,-1
34209.768659,1,4269,140,1837261,-1
34209.772205,1,4270,270,1837193,-1
34209.775282,1,4271,100,1837092,1
34209.775311,1,4272,390,1837079,1
34209.777687,1,4273,230,1837409,-1
34209.781093,3,4061,20,1837046,-1
34209.784369,1,4274,40,1836734,1
34209.787918,1,4275,40,1836789,1
34209.788057,1,4276,90,1836647,1
34209.790064,1,4277,10,1836906,1
34209.793456,1,4278,90,1837191,1
34209.795290,3,4213,24,1837080,1
34209.796034,1,4279,350,1837517,-1
34209.797594,1,4280,70,1837471,-1
34209.799384,1,4281,40,1836917,-1
34209.799593,1,4282,330,1836879,1
34209.801386,1,4283,270,1837233,1
34209.802256,3,4196,76,1837156,1
34209.805917,1,4284,320,1836916,-1
34209.808787,1,4285,180,1836975,1
34209.812162,1,4286,220,1837442,-1
34209.812163,1,4287,340,1837537,-1
34209.813426,1,4288,100,1837353,-1
34209.814909,1,4289,100,1836908,1
34209.817587,1,4290,270,1837588,-1
34209.819639,1,4291,380,1837067,-1
34209.819698,1,4292,40,1837028,-1
34209.821831,1,4293,120,1836630,1
34209.822641,1,4294,160,1836988,-1
34209.822689,1,4295,20,1837236,1
34209.825117,1,4296,320,1837501,-1
34209.828590,1,4297,50,1837232,-1
34209.829705,1,4298,180,1837026,1
34209.833035,1,4299,390,1837490,-1
34209.836588,3,4047,187,1837204,1
34209.839504,1,4300,160,1837528,-1
34209.841360,1,4301,400,1836963,1
34209.841491,1,4302,90,1837278,1
34209.845031,1,4303,380,1837119,-1
34209.845684,1,4304,210,1837502,-1
34209.846374,1,4305,230,1837283,1
34209.846487,3,4112,50,1837304,-1
34209.848751,1,4306,40,1837206,-1
34209.849137,1,4307,90,1836993,1
34209.851524,1,4308,330,1837514,-1
34209.854250,1,4309,90,1837620,-1
34209.858110,3,4031,16,1837542,-1
34209.859986,1,4310,370,1837536,1
34209.860506,1,4311,340,1837907,-1
34209.864439,1,4312,110,1837711,1
34209.867922,1,4313,150,1837380,-1
34209.867936,1,4314,300,1837773,-1
34209.869387,1,4315,50,1836991,1
34209.873026,1,4316,240,1837210,1
34209.874458,1,4317,340,1837392,1
34209.874753,1,4318,130,1837521,-1
34209.878524,1,4319,160,1837116,1
34209.881418,1,4320,170,1837728,1
34209.881418,1,4321,320,1837295,-1
34209.882955,1,4322,180,1837446,-1
34209.886923,1,4323,390,1837739,-1
34209.887929,1,4324,160,1837559,-1
34209.890617,1,4325,390,1837422,1
34209.890812,3,4224,96,1837360,-1
34209.893677,1,4326,190,1837680,-1
34209.896945,1,4327,190,1837531,1
34209.899586,1,4328,180,1837699,-1
34209.900593,1,4329,180,1837471,1
34209.902763,1,4330,140,1837239,1
34209.904984,1,4331,150,1836955,1
34209.905120,1,4332,110,1837264,-1
34209.905945,3,3973,46,1837335,1
34209.906497,1,4333,250,1837503,1
34209.909142,1,4334,60,1837043,1
34209.911847,1,4335,250,1837821,-1
34209.915700,1,4336,230,1837145,-1
34209.918965,1,4337,100,1837688,-1
34209.920498,1,4338,400,1837398,1
34209.921177,1,4339,270,1837476,1
34209.922963,1,4340,50,1837729,-1
34209.925738,1,4341,310,1837212,1
34209.925836,1,4342,400,1837082,1
34209.926576,1,4343,380,1837292,-1
34209.927195,1,4344,260,1836795,1
34209.930206,1,4345,280,1837645,-1
34209.933152,1,4346,70,1837378,-1
34209.934882,1,4347,170,1837285,-1
34209.936767,1,4348,380,1837288,-1
34209.940513,3,4277,103,1837195,-1
34209.941002,1,4349,40,1837081,-1
34209.941091,3,4187,189,1837351,-1
34209.943627,1,4350,140,1837341,1
34209.944902,1,4351,310,1837042,1
34209.948372,1,4352,50,1836903,1
34209.951166,1,4353,370,1837133,1
34209.952009,3,4231,112,1837273,-1
34209.955253,1,4354,330,1837631,-1
34209.957132,1,4355,40,1837279,1
34209.958273,1,4356,230,1837470,-1
34209.959683,3,4034,85,1837340,1
34209.960511,1,4357,10,1837571,-1
34209.963185,1,4358,110,1837171,1
34209.964432,1,4359,260,1837434,1
34209.967407,3,3938,59,1837312,-1
34209.969778,1,4360,280,1837490,-1
34209.970283,3,4296,146,1837434,-1
34209.972403,1,4361,290,1837418,-1
34209.975574,1,4362,290,1837025,1
34209.977904,1,4363,40,1837572,1
34209.980745,1,4364,260,1837233,-1
34209.982847,1,4365,370,1837261,-1
34209.986285,1,4366,50,1837560,-1
34209.988425,1,4367,70,1837621,-1
34209.991990,1,4368,190,1837373,-1
34209.992965,3,4340,191,1837511,-1
34209.996756,1,4369,230,1837661,1
34209.997088,1,4370,350,1837029,1
34209.998562,1,4371,140,1837113,1
34209.999889,3,4258,197,1837420,1
34210.001919,1,4372,210,1837621,1
34210.002738,1,4373,90,1837741,1
34210.004510,1,4374,120,1837791,1
34210.005495,1,4375,50,1837321,1
34210.008415,1,4376,400,1837119,1
34210.008854,1,4377,360,1837298,-1
34210.012224,1,4378,110,1837299,1
34210.016106,3,4269,111,1837574,1
34210.018499,1,4379,230,1837446,1
34210.021226,1,4380,50,1837412,-1
34210.021962,3,3978,150,1837581,1
34210.025860,3,4370,99,1837661,1
34210.027105,1,4381,310,1837694,-1
34210.028619,1,4382,50,1837793,-1
34210.028721,1,4383,40,1837412,-1
34210.032208,1,4384,320,1837500,1
34210.032544,1,4385,120,1837966,-1
34210.034366,1,4386,150,1837770,-1
34210.038044,1,4387,180,1837561,-1
34210.040770,1,4388,380,1837586,-1
34210.044381,3,4126,100,1837737,1
34210.046906,3,4212,85,1837802,1
34210.050104,1,4389,230,1837563,1
34210.051994,1,4390,100,1837949,1
34210.052744,1,4391,50,1837989,1
34210.052909,1,4392,120,1837850,-1
34210.054788,1,4393,140,1837728,-1
34210.058400,1,4394,170,1838020,-1
34210.058884,1,4395,70,1837964,-1
34210.060411,1,4396,270,1837892,1
34210.062565,1,4397,30,1837840,-1
34210.064177,3,4363,19,1837871,-1
34210.064604,1,4398,180,1837743,1
34210.066205,3,4089,132,1837872,1
34210.066735,1,4399,150,1837681,1
34210.067852,1,4400,390,1837475,1
34210.069431,1,4401,300,1838093,1
34210.072621,1,4402,320,1838321,-1
34210.075860,1,4403,250,1838019,1
34210.079062,1,4404,20,1838058,-1
34210.081203,3,4324,199,1837811,-1
34210.084612,1,4405,140,1837962,1
34210.086564,1,4406,130,1837587,-1
34210.087559,1,4407,320,1837589,-1
34210.088123,1,4408,370,1837401,1
34210.091730,1,4409,40,1837911,-1
34210.091825,3,4303,140,1837676,-1
34210.094875,1,4410,360,1837746,1
34210.095140,1,4411,350,1838119,-1
34210.099112,1,4412,80,1837570,-1
34210.100488,1,4413,300,1837469,-1
34210.101842,3,4048,70,1837558,-1
34210.105703,1,4414,290,1837651,-1
34210.109131,1,4415,330,1837217,1
34210.112600,1,4416,400,1838053,-1
34210.114042,1,4417,140,1837540,1
34210.114251,1,4418,360,1837783,1
34210.117953,3,4286,98,1837712,-1
34210.118762,1,4419,400,1837454,1
34210.121402,1,4420,60,1837140,1
34210.124615,1,4421,330,1837826,-1
34210.128133,1,4422,290,1837520,-1
34210.131211,1,4423,10,1837530,1
34210.133043,1,4424,200,1837394,-1
34210.134709,1,4425,120,1838052,-1
34210.138035,1,4426,400,1837653,1
34210.140207,1,4427,290,1837710,-1
34210.143677,1,4428,120,1838096,-1
34210.143794,1,4429,210,1837885,1
34210.146116,1,4430,240,1837800,-1
34210.146971,1,4431,210,1838026,-1
34210.148714,1,4432,70,1837894,-1
34210.149368,1,4433,290,1837785,1
34210.151202,1,4434,360,1837476,-1
34210.153319,3,4369,48,1837709,-1
34210.155872,1,4435,60,1837588,1
34210.158329,1,4436,120,1837859,-1
34210.161025,3,4180,78,1837754,1
34210.163546,1,4437,300,1837884,1
34210.166880,3,4193,10,1837654,-1
34210.167690,1,4438,320,1837493,-1
34210.167992,1,4439,140,1837654,-1
34210.168606,1,4440,240,1837256,1
34210.171595,1,4441,110,1837466,1
34210.174940,1,4442,360,1837725,-1
34210.176227,1,4443,180,1837322,1
34210.177714,1,4444,200,1837488,1
34210.177801,1,4445,190,1837423,1
34210.179242,1,4446,390,1837497,1
34210.180356,3,4306,87,1837652,-1
34210.181580,1,4447,200,1837406,-1
34210.185256,1,4448,350,1837391,-1
34210.187044,1,4449,160,1837870,-1
34210.188856,1,4450,70,1837369,1
34210.190065,1,4451,350,1837715,-1
34210.190449,1,4452,90,1837489,1
34210.192738,1,4453,190,1837688,-1
34210.195273,1,4454,230,1837630,-1
34210.199194,1,4455,20,1837847,-1
34210.199901,1,4456,170,1837215,1
34210.199976,1,4457,30,1837590,1
34210.200785,1,4458,300,1837748,-1
34210.204729,1,4459,210,1837587,-1
34210.208228,1,4460,370,1837533,1
34210.210813,1,4461,120,1837470,1
34210.213204,3,4064,193,1837251,1
34210.213408,1,4462,250,1837206,1
34210.214225,3,4285,48,1837268,-1
34210.214613,1,4463,60,1837119,1
34210.215242,1,4464,400,1837215,1
34210.216647,3,4297,77,1837237,-1
34210.219355,3,4449,84,1837157,-1
34210.222821,1,4465,270,1837236,1
34210.224891,1,4466,230,1837309,-1
34210.227997,1,4467,320,1837287,1
34210.231918,1,4468,10,1837426,-1
34210.235198,1,4469,290,1837502,-1
34210.238796,1,4470,330,1837287,-1
34210.241996,1,4471,50,1837297,-1
34210.245022,1,4472,80,1837747,-1
34210.246075,1,4473,300,1837803,-1
34210.247869,3,4250,167,1837503,1
34210.251750,1,4474,60,1837753,1
34210.252775,1,4475,20,1837594,-1
34210.255681,1,4476,340,1837497,-1
34210.258688,1,4477,120,1837593,-1
34210.261411,1,4478,240,1837564,1
34210.263674,1,4479,270,1837418,-1
34210.263749,1,4480,180,1837613,1
34210.266770,1,4481,220,1837679,-1
34210.269351,1,4482,40,1837274,1
34210.272287,1,4483,90,1837456,1
34210.275657,1,4484,210,1837102,1
34210.275970,1,4485,180,1837482,-1
34210.279725,1,4486,340,1837336,1
34210.280515,1,4487,260,1837373,1
34210.281056,1,4488,260,1837677,-1
34210.281989,1,4489,370,1837364,1
34210.282582,1,4490,270,1837646,-1
34210.283073,1,4491,140,1837919,-1
34210.285516,1,4492,120,1837281,-1
34210.287390,1,4493,370,1837019,1
34210.289628,1,4494,280,1837255,-1
34210.292173,1,4495,330,1837407,-1
34210.295505,1,4496,100,1836868,1
34210.298259,3,4300,93,1837143,-1
34210.301561,1,4497,390,1837168,1
34210.303692,1,4498,340,1837356,-1
34210.305758,1,4499,150,1836674,1
34210.307629,1,4500,380,1837410,-1
34210.309120,1,4501,270,1836597,1
34210.312201,1,4502,200,1836860,-1
34210.314609,1,4503,50,1837343,-1
34210.317516,3,4499,161,1836911,1
34210.320273,1,4504,170,1836781,-1
34210.322139,1,4505,160,1836613,1
34210.324328,1,4506,90,1836761,1
34210.326975,1,4507,220,1837001,1
34210.327155,1,4508,30,1836984,1
34210.328535,1,4509,390,1836916,1
34210.330160,1,4510,240,1836446,1
34210.331603,3,4308,135,1836747,-1
34210.333718,1,4511,180,1836845,1
34210.334242,1,4512,200,1836442,1
34210.334928,1,4513,70,1836927,-1
34210.338720,1,4514,300,1836904,-1
34210.340190,1,4515,400,1837018,-1
34210.342284,3,4472,55,1836573,1
34210.344041,1,4516,90,1836488,1
34210.347306,1,4517,270,1836486,-1
34210.350388,1,4518,70,1836657,-1
34210.353657,1,4519,240,1836496,1
34210.355379,1,4520,100,1836360,1
34210.358698,3,4469,19,1836644,1
34210.361039,1,4521,350,1836993,-1
34210.363380,1,4522,380,1836455,1
34210.365024,1,4523,370,1836630,1
34210.367398,1,4524,270,1836567,1
34210.368172,1,4525,80,1837123,-1
34210.370681,1,4526,140,1836664,-1
34210.372217,1,4527,20,1836991,-1
34210.376115,1,4528,30,1836790,-1
34210.376621,1,4529,230,1836153,1
34210.380599,1,4530,290,1836388,-1
34210.380932,1,4531,20,1836330,1
34210.383707,1,4532,350,1836158,1
34210.383771,1,4533,150,1836163,1
34210.385560,1,4534,180,1836337,1
34210.386454,3,4338,111,1836425,-1
34210.388173,3,4161,159,1836356,1
34210.388367,1,4535,60,1835955,1
34210.389514,1,4536,170,1836044,1
34210.390658,1,4537,150,1836544,-1
34210.394484,1,4538,220,1836763,-1
34210.397460,1,4539,130,1836642,-1
34210.400738,3,4247,73,1836488,-1
34210.402277,1,4540,240,1836125,1
34210.403831,3,4264,21,1836578,1
34210.405666,1,4541,270,1836989,-1
34210.408190,1,4542,270,1836729,-1
34210.412088,1,4543,280,1836609,-1
34210.414084,1,4544,360,1836619,1
34210.417315,1,4545,390,1836299,1
34210.419273,1,4546,180,1836331,1
34210.420839,1,4547,230,1836891,-1
34210.421558,3,4350,86,1836469,-1
34210.422027,1,4548,240,1836664,1
34210.423651,1,4549,70,1836580,1
34210.427602,1,4550,140,1836385,-1
34210.430974,1,4551,220,1836812,1
34210.431122,1,4552,160,1836399,1
34210.434906,1,4553,290,1836461,1
34210.436569,1,4554,400,1836269,1
34210.436593,1,4555,330,1836315,1
34210.440302,1,4556,320,1836719,-1
34210.441201,1,4557,280,1836599,1
34210.441447,1,4558,370,1836748,-1
34210.445181,3,4150,19,1836722,-1
34210.447671,1,4559,220,1836846,-1
34210.449631,1,4560,330,1836259,1
34210.453490,1,4561,290,1836308,1
34210.455609,1,4562,260,1836713,1
34210.458403,1,4563,220,1836441,1
34210.458909,1,4564,120,1836817,-1
34210.459539,1,4565,120,1836560,1
34210.462284,1,4566,10,1836423,-1
34210.463895,1,4567,160,1836502,1
34210.465253,1,4568,10,1836879,-1
34210.466113,1,4569,180,1836720,-1
34210.468850,1,4570,270,1836296,1
34210.472764,1,4571,210,1836321,1
34210.472920,1,4572,250,1836884,-1
34210.473672,1,4573,60,1836606,-1
34210.477508,1,4574,60,1836473,-1
34210.479542,1,4575,190,1836415,-1
34210.480375,1,4576,380,1836364,1
34210.483231,1,4577,310,1836768,-1
34210.486457,1,4578,150,1836767,-1
34210.490024,1,4579,240,1836446,-1
34210.492736,1,4580,360,1836496,1
34210.492819,3,4330,80,1836626,-1
34210.494815,1,4581,60,1836811,-1
34210.496909,1,4582,100,1836350,1
34210.499824,1,4583,240,1836901,-1
34210.499890,1,4584,50,1836822,-1
34210.500799,1,4585,70,1836691,-1
34210.504203,3,4261,95,1836399,-1
34210.504952,1,4586,90,1836681,-1
34210.506374,1,4587,260,1836805,-1
34210.510002,1,4588,280,1836679,-1
34210.511040,1,4589,60,1836624,-1
34210.511773,1,4590,190,1835933,1
34210.512483,1,4591,280,1836468,1
34210.516481,1,4592,220,1836549,-1
34210.520330,1,4593,240,1836249,1
34210.520493,1,4594,160,1836734,-1
34210.521172,1,4595,390,1836347,-1
34210.522501,1,4596,370,1836230,1
34210.523157,1,4597,60,1836047,1
34210.524082,1,4598,30,1836792,-1
34210.524953,1,4599,50,1836242,1
34210.527079,1,4600,110,1836360,-1
34210.528152,1,4601,360,1836275,-1
34210.530565,1,4602,150,1836414,1
34210.531361,1,4603,200,1836434,-1
34210.533925,1,4604,240,1836674,-1
34210.537799,1,4605,360,1836453,1
34210.539329,1,4606,400,1835857,1
34210.539823,1,4607,10,1835984,1
34210.541029,1,4608,370,1836093,1
34210.542645,1,4609,360,1836737,-1
34210.544874,1,4610,60,1836182,1
34210.545096,1,4611,60,1836326,1
34210.547207,1,4612,80,1836604,1
34210.549228,1,4613,150,1836810,-1
34210.549824,1,4614,50,1836219,1
34210.553336,1,4615,350,1836473,1
34210.553870,1,4616,170,1836771,-1
34210.556939,1,4617,270,1836656,-1
34210.558614,1,4618,130,1836276,1
34210.559914,1,4619,230,1836744,1
34210.562801,1,4620,180,1836414,1
34210.566228,1,4621,10,1836387,1
34210.566287,1,4622,180,1836167,1
34210.568660,3,4496,189,1836419,-1
34210.570757,1,4623,200,1836814,-1
34210.574059,1,4624,20,1836218,1
34210.577373,1,4625,260,1836115,1
34210.581204,1,4626,230,1836541,1
34210.581721,1,4627,350,1836452,1
34210.584501,1,4628,330,1836751,-1
34210.588498,1,4629,300,1836302,1
34210.592381,3,4418,35,1836394,-1
34210.594247,1,4630,320,1836742,-1
34210.596179,1,4631,170,1836822,-1
34210.596738,1,4632,400,1836177,1
34210.598858,1,4633,360,1836629,-1
34210.600501,1,4634,200,1836140,1
34210.601756,1,4635,230,1836159,1
34210.602706,1,4636,390,1836325,1
34210.606180,1,4637,90,1836418,1
34210.606403,1,4638,160,1836112,-1
